Features	HET	Null	WT	Overall
Nuclei_Correlation_Overlap_CY5_GFP	-0.002224778649304985	0.0026638908156335506	0.0012233648117826687	0.0005541589927037447
Cells_AreaShape_MeanRadius	-0.0022658927135011846	-0.022210291228196257	0.009790364911124826	-0.004895273010190872
Cells_Intensity_MeanIntensityEdge_CY5	-0.0022744299103279494	0.01596943170723643	-0.0006899531829024315	0.004335016204668683
Cells_Texture_InfoMeas2_GFP_3_00_256	-0.002347238823139722	0.015138785328548392	-0.0009485176300956993	0.003947676291770991
Cytoplasm_RadialDistribution_RadialCV_CY5_4of4	-0.002353619712908896	-0.002158395344617	0.0017392573143186463	-0.0009242525810690831
Cells_Granularity_1_CY5	-0.0024254356036342932	-0.0055519658508858295	-0.018892273282305538	-0.008956558245608552
Cells_Granularity_1_DAPI	-0.002455509232750404	0.016934887219465875	-0.020098974458499227	-0.0018731988239279185
Nuclei_Intensity_StdIntensityEdge_CY5	-0.002481540749620866	-0.00024049576016029047	0.004352049719967791	0.0005433377367288782
Cells_AreaShape_Solidity	-0.0025197460001672185	0.001809031944770609	-0.003216515709364461	-0.00130907658825369
Nuclei_Correlation_RWC_CY5_RFP	-0.0025564696460276767	0.006944087755934327	1.1770676428551597e-05	0.0014664629287784007
Nuclei_Texture_Correlation_GFP_3_01_256	-0.0025675164107078477	-2.2762227637871203e-05	-0.008366150730872334	-0.003652143123072684
Nuclei_Texture_InverseDifferenceMoment_RFP_3_01_256	-0.0025748095897355217	-0.0009819172747789755	0.004419984784903402	0.00028775264012963496
Nuclei_Correlation_Correlation_CY5_GFP	-0.002634946432702631	-0.002612294718191422	0.0023370004893317987	-0.0009700802205207514
Cells_Texture_InfoMeas1_RFP_3_00_256	-0.0026755821910558423	-0.0016822190064547577	-0.017033239112118823	-0.007130346769876474
Nuclei_Intensity_IntegratedIntensity_RFP	-0.002770231751922638	-0.0029106954465780537	0.02107651934024924	0.005131864047249516
Nuclei_Correlation_Overlap_CY5_DAPI	-0.0029179114753364955	0.00035520077028659765	0.005858914276959803	0.0010987345239699684
Cytoplasm_Intensity_StdIntensity_DAPI	-0.0030988202005378575	0.012569707295680755	-0.06958336463276382	-0.02003749251254031
Cytoplasm_Texture_DifferenceEntropy_RFP_3_03_256	-0.0030994473760328463	0.011175341012977204	0.01108567540887551	0.0063871896819399565
Nuclei_Correlation_Overlap_CY5_RFP	-0.0031166208671834813	0.004965628783629867	0.0006285233637707507	0.0008258437600723789
Cytoplasm_RadialDistribution_FracAtD_DAPI_3of4	-0.0031407903418775337	7.308285759829513e-05	-0.001925097910919487	-0.0016642684650662418
Nuclei_Texture_InfoMeas1_RFP_3_02_256	-0.0031614379544332555	0.0026933630379107716	-0.01154849363012854	-0.004005522848883674
Cells_Correlation_K_RFP_DAPI	-0.003224935852216031	0.001476745300203597	-0.00034550424555215245	-0.0006978982658548622
Nuclei_Correlation_RWC_RFP_CY5	-0.0033051449558089844	-0.006540910086029769	0.00644031544480122	-0.0011352465323458448
Nuclei_Texture_InfoMeas2_RFP_3_01_256	-0.003323223159164955	-0.0028480027027985083	-0.005971219242791569	-0.004047481701585011
Nuclei_Granularity_1_DAPI	-0.00337928147551197	-0.0017848195131964053	-0.008257153310333	-0.004473751433013792
Nuclei_Texture_Correlation_GFP_3_03_256	-0.003507531762935205	0.0006141816042472544	-0.006542656805889521	-0.0031453356548591573
Cytoplasm_RadialDistribution_RadialCV_DAPI_3of4	-0.0036001319915260448	0.007525640773473852	-0.01742424296475766	-0.0044995780609366175
Cytoplasm_Intensity_LowerQuartileIntensity_GFP	-0.003614329833274302	0.008323582949561899	-0.013904669917230276	-0.0030651389336475592
Cells_RadialDistribution_MeanFrac_RFP_3of4	-0.0036270370413677405	-0.0003726097221784453	-4.723388908357544e-05	-0.0013489602175432538
Nuclei_Texture_Contrast_GFP_3_00_256	-0.0037476428632673736	0.003946792738819812	-0.011561681303046892	-0.0037875104758314845
Cells_Texture_Correlation_RFP_3_03_256	-0.003810363777947574	0.000441552849063627	0.0030642319408286096	-0.00010152632935177914
Cytoplasm_Correlation_RWC_DAPI_GFP	-0.003871026443978205	0.04202578223616302	0.007931357362068247	0.015362037718084351
Nuclei_Correlation_K_GFP_RFP	-0.0038808888622384797	-0.0033773565154250566	-0.01143271495411839	-0.006230320110593976
Nuclei_Texture_InfoMeas2_RFP_3_03_256	-0.003913513681874822	-0.001069766742278227	-0.0022557800480339923	-0.0024130201573956804
Nuclei_Correlation_K_RFP_GFP	-0.003984507778206579	-0.0006209153368553	0.017534418500442402	0.004309665128460175
Cytoplasm_AreaShape_MeanRadius	-0.004044273321802482	0.01985076996593065	0.0033276918132959105	0.006378062819141359
Cytoplasm_Intensity_MassDisplacement_RFP	-0.00412922147586179	0.010683319538421955	-0.007350216030558896	-0.00026537265599957713
Nuclei_Texture_InverseDifferenceMoment_RFP_3_02_256	-0.00418812801513198	0.0018247303650846516	0.002971110539385138	0.00020257096311260327
Cytoplasm_RadialDistribution_MeanFrac_DAPI_4of4	-0.0042216511432685505	0.00017761347711228254	0.0008075436073477183	-0.0010788313529361832
Nuclei_Correlation_RWC_DAPI_GFP	-0.0043764186380827715	-0.0017728172637033566	-0.010366501758491896	-0.005505245886759341
Cytoplasm_Texture_InverseDifferenceMoment_RFP_3_02_256	-0.004468498550684409	-0.008902026634756515	0.005089023101561423	-0.0027605006946265
Cells_Intensity_UpperQuartileIntensity_DAPI	-0.004633664078585035	0.004982808788204514	0.03128531733583934	0.010544820681819606
Cytoplasm_AreaShape_Zernike_2_0	-0.004769982554874995	-0.005426383523735781	0.0003253973692092668	-0.0032903229031338364
Cells_Texture_Correlation_RFP_3_02_256	-0.004931704614359289	0.0015310556396606592	-4.0783358458922185e-05	-0.0011471441110525173
Cytoplasm_Texture_Contrast_GFP_3_00_256	-0.005363199405505616	0.0075389620818947164	3.712308052680319e-05	0.0007376285856386345
Nuclei_AreaShape_Compactness	-0.0057477780321829	0.006781897519565679	0.004651260696784238	0.0018951267280556724
Cells_Texture_Correlation_DAPI_3_02_256	-0.005985699907766426	0.0066205219322698385	0.01422525266394029	0.004953358229481234
Nuclei_Correlation_RWC_GFP_DAPI	-0.006088731504515607	-0.00021404902168193783	-0.005191489422245838	-0.003831423316147794
Cells_Correlation_Overlap_DAPI_RFP	-0.006212615604588594	-0.012718327640109097	-0.0076589926411535095	-0.0088633119619504
Cells_Correlation_RWC_CY5_DAPI	-0.006300870963350492	-0.01756272460593149	-1.8179692344906012e-05	-0.00796059175387563
Nuclei_Texture_InfoMeas1_RFP_3_00_256	-0.0063440261739160534	-0.004940214746262901	0.0046850014865819755	-0.0021997464778656596
Cytoplasm_Intensity_IntegratedIntensity_GFP	-0.006372382690407622	-0.03427952365211476	0.005640327889811742	-0.011670526150903545
Cytoplasm_Correlation_Manders_RFP_DAPI	-0.006807606631215194	0.031097781998777434	-0.017600551256305413	0.0022298747037522763
Cytoplasm_Texture_Contrast_RFP_3_00_256	-0.007048463866850612	0.005970826188520756	-0.004253217928553177	-0.0017769518689610111
Cytoplasm_Correlation_RWC_CY5_DAPI	-0.007069671467340697	0.003936445536391955	-0.00881331328901649	-0.003982179739988411
Cytoplasm_Texture_Correlation_GFP_3_02_256	-0.007353068334849334	-0.0033659604246340322	-0.00668168228940429	-0.005800237016295885
Nuclei_Texture_InfoMeas2_DAPI_3_01_256	-0.007404844091977042	0.016208409381545316	0.000941092292782267	0.0032482191941168473
Nuclei_Intensity_MeanIntensityEdge_GFP	-0.007603791681717837	-0.003645040445631477	0.04892440081898844	0.012558522897213042
Cells_Texture_Correlation_DAPI_3_00_256	-0.00912224184658967	0.005281893236359774	0.018357293024508687	0.004838981471426264
Cytoplasm_AreaShape_Compactness	-0.010187136954019868	0.018232412840497737	-0.000310543293829016	0.002578244197549618
Nuclei_Texture_InfoMeas2_RFP_3_00_256	-0.010702455175119594	0.0015026962644548903	-0.003027483114300278	-0.0040757473416549945
Cytoplasm_Intensity_StdIntensityEdge_DAPI	-0.011927999751562198	0.018725770900360643	-0.004322932143876533	0.0008249463349739708
Cells_Texture_SumAverage_DAPI_3_02_256	-0.012339009619774228	-0.08310859438682625	-0.05484908163900596	-0.050098895215202145
Cells_Correlation_Correlation_CY5_DAPI	-0.012366971600264365	0.012754756127148725	0.026034451475804077	0.008807412000896145
Cells_Intensity_IntegratedIntensityEdge_DAPI	-0.015730673819155737	-0.017885888197331733	0.030855169292969095	-0.0009204642411727906
Cytoplasm_Texture_SumAverage_DAPI_3_01_256	-0.03206770675865231	-0.08193590986845721	0.025938708135374796	-0.029354969497244907
Cells_Texture_InverseDifferenceMoment_DAPI_3_02_256	-0.04519289175946803	-0.03788097729622667	0.010455035562540035	-0.024206277831051556
Cells_Texture_AngularSecondMoment_DAPI_3_01_256	-0.18002137634044274	-0.019580646901868032	-0.023344078972421006	-0.07431536740491058
