Features	HET	Null	WT	Overall
Cells_RadialDistribution_MeanFrac_GFP_1of4	0.0002546024489078769	6.333743161121984e-08	0.0013188524488604713	0.0005245060783999865
Cytoplasm_Texture_InfoMeas1_GFP_3_02_256	0.000249886051198478	0.002336319494645187	0.002951157508060499	0.0018457876846347213
Cytoplasm_Texture_InverseDifferenceMoment_RFP_3_00_256	0.00024746866322038457	0.001632571613565212	0.00017451895948686932	0.0006848530787574887
Nuclei_AreaShape_Zernike_6_6	0.00023816619574577755	0.0005266433574791664	0.0005347727978271755	0.0004331941170173731
Cytoplasm_Texture_Contrast_RFP_3_01_256	0.00023450157314393202	0.0016422180483075107	0.0015220621813519617	0.0011329272676011348
Nuclei_RadialDistribution_FracAtD_GFP_4of4	0.00022299717725519035	0.0007568470667646843	0.001005181595581301	0.0006616752798670585
Nuclei_Intensity_MassDisplacement_CY5	0.00022294045106369389	2.0736933737710208e-06	0.00048083689287193036	0.00023528367910313178
Nuclei_RadialDistribution_MeanFrac_CY5_2of4	0.00021523078117367225	0.0009278485067540984	0.000993700518177275	0.0007122599353683486
Nuclei_AreaShape_Zernike_9_1	0.00020536783874338692	0.0005247835186658151	0.0007663122414648875	0.0004988211996246965
Nuclei_Intensity_IntegratedIntensity_CY5	0.00019967534737709038	0.0008368615768567777	0.00015450371809569617	0.0003970135474431881
Cytoplasm_AreaShape_Zernike_8_2	0.00019359434490784464	3.4408505899753634e-05	0.00015227937950328008	0.00012676074343695944
Cells_Texture_InfoMeas2_RFP_3_00_256	0.00018642299775174643	0.001783580942282537	0.0007374582326837853	0.0009024873909060229
Nuclei_Correlation_Correlation_CY5_RFP	0.00017670779262649803	0.0008490398982017706	0.0004145737995806906	0.00048010716346965303
Nuclei_RadialDistribution_FracAtD_CY5_4of4	0.00017114970014832533	0.0002620122671451015	0.0008444940563454227	0.0004258853412129498
Cells_AreaShape_Zernike_8_2	0.00016553811406167532	0.000146597298349151	3.529906373200412e-05	0.00011581149204761014
Cells_RadialDistribution_RadialCV_RFP_2of4	0.00016004203179712068	0.0002185316698009754	0.00024769414024700234	0.00020875594728169948
Cytoplasm_Correlation_RWC_RFP_DAPI	0.00014940094992314996	0.0020324647856650203	0.0009499058238943061	0.0010439238531608254
Cells_AreaShape_Zernike_8_4	0.00014916470707730084	0.00018238134858483126	0.000608703061447921	0.0003134163723700177
Cells_RadialDistribution_RadialCV_CY5_3of4	0.00013947169112483684	0.004022575133359287	0.003806989604170562	0.0026563454762182285
Cells_AreaShape_Zernike_9_9	0.00013741644014643784	5.8905078040655914e-05	0.0004635923454061678	0.0002199712878644205
Cytoplasm_RadialDistribution_FracAtD_RFP_3of4	0.00012969098921764537	0.001961998779074222	0.0010612230138529958	0.0010509709273816212
Cells_AreaShape_Zernike_6_4	0.00012719823956510113	0.00044525745691485015	0.0006631960168818538	0.000411883904453935
Cells_AreaShape_Zernike_3_1	0.00012085456610659391	0.0002887601676225308	0.0001479073379828964	0.00018584069057067372
Nuclei_RadialDistribution_FracAtD_RFP_1of4	0.00012049898127479858	0.0012843062290788928	0.0009537655140739895	0.0007861902414758936
Cytoplasm_RadialDistribution_RadialCV_RFP_2of4	0.00011784030885970991	0.0007037931605948075	0.0008122943334873294	0.0005446426009806156
Cells_Texture_Contrast_DAPI_3_02_256	0.00010556930942373213	0.0023479940032795866	0.0002462558016809386	0.0008999397047947524
Nuclei_RadialDistribution_FracAtD_GFP_1of4	9.933044169825515e-05	0.0008193310903749051	0.0002570868446771248	0.00039191612558342833
Cells_RadialDistribution_RadialCV_RFP_4of4	8.926855633369425e-05	3.810960548325133e-05	0.00021150137189605592	0.00011295984457100048
Cytoplasm_Intensity_MassDisplacement_GFP	8.284745491802755e-05	0.00024563439574088386	7.168170107903254e-05	0.00013338785057931464
Nuclei_RadialDistribution_RadialCV_CY5_2of4	8.225504823101539e-05	0.0008855437181171174	0.0004330008598516067	0.0004669332087332465
Nuclei_AreaShape_Eccentricity	8.095240014545366e-05	0.002363802326736982	0.0031597823463580645	0.0018681790244135
Cytoplasm_Texture_Contrast_GFP_3_02_256	7.975545724339374e-05	0.00026225468293572887	0.0012603585193232884	0.0005341228865008037
Cells_AreaShape_Zernike_9_1	7.894266371425114e-05	0.00031817349168860627	0.00022635145443336481	0.0002078225366120741
Cells_RadialDistribution_RadialCV_RFP_1of4	7.630626164924743e-05	0.0003618821338237095	0.0005969397631514623	0.0003450427195414731
Nuclei_AreaShape_Zernike_8_2	7.131422394078282e-05	0.0004647902081539706	0.0006072655596694477	0.00038112333058806704
Cells_Texture_InfoMeas2_RFP_3_02_256	6.821348871255676e-05	0.000636138767632802	7.971258683212055e-05	0.00026135494772582647
Nuclei_RadialDistribution_MeanFrac_CY5_3of4	6.5216436075584e-05	0.0030929870846919598	0.001849684927824287	0.0016692961495306101
Cytoplasm_AreaShape_Zernike_7_3	6.0488139598763234e-05	0.00014081085970012085	0.00021135099789970868	0.00013754999906619758
Cells_Granularity_2_GFP	6.018460965407191e-05	0.00015147825893611444	0.00020547029630416694	0.00013904438829811776
Cytoplasm_Intensity_IntegratedIntensityEdge_DAPI	5.670550497402485e-05	0.0011065509591186126	0.0011550329834187076	0.0007727631491704483
Nuclei_RadialDistribution_FracAtD_DAPI_4of4	5.4471793226875386e-05	0.00011457287728732109	0.0012173364047786107	0.00046212702509760233
Cells_RadialDistribution_RadialCV_DAPI_4of4	4.3788069729320735e-05	0.0006802743040646814	0.0007384837768567997	0.0004875153835502673
Nuclei_Intensity_LowerQuartileIntensity_GFP	3.484788492040472e-05	0.001974624377822288	0.0029185895609088112	0.0016426872745505014
Cytoplasm_Intensity_UpperQuartileIntensity_GFP	2.7586962416118682e-05	0.00341742876537506	0.005318641452769257	0.0029212190601868118
Cytoplasm_RadialDistribution_RadialCV_RFP_3of4	2.6507110190805504e-05	0.000540308836682442	0.0004741730684618117	0.0003469963384450197
Cytoplasm_AreaShape_Zernike_9_3	2.6010722016024273e-05	0.0003291184716304783	0.0008599392676601163	0.00040502282043553965
Nuclei_RadialDistribution_FracAtD_GFP_3of4	2.0596747379543813e-05	0.0006211873572380744	0.0003782779774613018	0.00034002069402630665
Cytoplasm_AreaShape_Area	1.9571205887167588e-05	0.010006530216697467	0.005920246730919716	0.0053154493845014505
Cells_RadialDistribution_RadialCV_GFP_3of4	1.5295543027185977e-05	0.0015124757544432836	0.0020852990560393933	0.0012043567845032876
Cells_AreaShape_Zernike_7_7	1.5035225094637107e-05	0.0005996738752819836	0.0005535015893669742	0.000389403563247865
Nuclei_AreaShape_Zernike_9_7	1.270355399058898e-05	0.00034167933169517806	0.00014229027859253264	0.00016555772142609992
Cells_Intensity_MeanIntensityEdge_GFP	3.236068051079187e-06	0.0048412717486972685	0.00575714089007114	0.0035338829022731623
